x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
1.0,0.8840579710144928,1.0,0.43937087772704203,0.041294808843316815,0.0,0.4074702886247875,0.5047792933089896,0.5513225238779704,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.40957446808510645,0.0,0.40957446808510645,0.27647918188458737,0.0,0.2,0.34616104868913805,0.40957446808510645,1.0,1.0
1.0,0.391304347826087,1.0,0.5296803652968037,0.43289461819604097,0.4107362718542231,0.4074702886247875,0.5047792933089896,0.5513225238779704,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.3031914893617021,0.0,0.3031914893617,0.4279656683710738,0.0,0.2,0.34616104868913805,0.3031914893617,1.0,1.0
1.0,0.2753623188405797,1.0,0.5794013191273468,0.8301154774437807,0.8293523762620046,0.4074702886247875,0.5047792933089896,0.5513225238779704,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.274822695035461,0.0,0.27482269503546103,0.46887874360847326,0.0,0.2,0.34616104868913805,0.27482269503546103,1.0,1.0
1.0,0.10144927536231885,1.0,0.5915778792491122,0.9924232931623439,1.0,0.4074702886247875,0.28997959402856865,0.5513225238779704,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.27659574468085113,0.0,0.2765957446808511,0.3615924032140248,0.0,0.2,0.34616104868913805,0.2765957446808511,1.0,1.0
1.0,0.6811594202898551,1.0,0.7447995941146626,0.29986310401401517,0.29401625215464167,0.1729711375212222,0.5898292342390722,0.3657796106984054,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.40070921985815605,0.0,0.4007092198581561,0.2836340394448502,0.0,0.2,0.34616104868913805,0.4007092198581561,1.0,1.0
1.0,0.6376811594202898,1.0,0.732115677321157,0.4177669676660814,0.4128933760157597,0.19687606112054346,0.5840511223284286,0.38469391867384933,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.36879432624113473,0.0,0.36879432624113473,0.31024470416362304,0.0,0.2,0.34616104868913805,0.36879432624113473,1.0,1.0
1.0,0.6521739130434783,1.0,0.7295788939624556,0.5387834876975125,0.5347919231716326,0.20079796264855695,0.5897433143593602,0.3877970473260705,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.35638297872340424,0.0,0.3563829787234043,0.32809715120525934,0.0,0.2,0.34616104868913805,0.3563829787234043,1.0,1.0
1.0,0.7681159420289855,1.0,0.8006088280060883,0.7168513220592247,0.7118074365919723,0.07650254668930415,0.5806572870797982,0.289450705928185,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.051418439716312055,0.0,0.05141843971631201,1.0,0.0,0.2,0.34616104868913805,0.1914893617021255,1.0,1.0
1.0,0.42028985507246375,1.0,0.7549467275494673,0.6159511343395792,0.6117089386850528,0.16392190152801334,0.5885404360433896,0.35861957792076943,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.1914893617021276,0.0,0.1914893617021255,0.6603360116873629,0.0,0.2,0.34616104868913805,0.1914893617021255,1.0,1.0
1.0,0.5942028985507246,1.0,0.7260273972602738,0.3042920229104625,0.29883279980300426,0.2022580645161287,0.5878638169906559,0.38895232465979757,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.6702127659574467,0.0,0.6702127659574447,0.10847333820306794,0.0,0.2,0.34616104868913805,0.6702127659574447,1.0,1.0
1.0,0.7971014492753623,1.0,0.7260273972602738,0.18889655277404663,0.18266436838217187,0.2046179966044145,0.5893029749758353,0.3908195752340783,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,1.0,0.0,1.0,0.0,0.0,0.2,0.34616104868913805,1.0,1.0,1.0
1.0,0.7536231884057971,1.0,0.8006088280060883,0.7168513220592247,0.7118074365919723,0.07650254668930415,0.5806572870797982,0.289450705928185,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.051418439716312055,0.0,0.05141843971631201,0.8991964937910885,0.0,0.2,0.34616104868913805,0.05141843971631201,1.0,1.0
1.0,0.42028985507246375,1.0,0.7549467275494673,0.6159511343395792,0.6117089386850528,0.16392190152801334,0.5885404360433896,0.35861957792076943,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.1914893617021276,0.0,0.1914893617021255,0.7187728268809349,0.0,0.2,0.34616104868913805,0.1914893617021255,1.0,1.0
1.0,0.8260869565217391,1.0,0.7260273972602738,0.3042920229104625,0.29883279980300426,0.2022580645161287,0.5878638169906559,0.38895232465979757,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.6702127659574467,0.0,0.6702127659574447,0.20927684441197955,0.0,0.2,0.34616104868913805,0.6702127659574447,1.0,1.0
1.0,0.6521739130434783,1.0,0.7260273972602738,0.18889655277404663,0.18266436838217187,0.2046179966044145,0.5893029749758353,0.3908195752340783,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,1.0,0.0,1.0,0.12783053323593863,0.0,0.2,0.34616104868913805,1.0,1.0,1.0
1.0,0.4492753623188406,1.0,0.7407407407407406,0.4865381710274693,0.48189115981285385,0.19071307300509344,0.5899258941037485,0.3798175736489302,0.0,0.7688584325882415,0.0,0.13333333333333364,0.0,1.0,0.33368805249843625,0.006174030484275266,0.22695035460992907,0.0,0.22695035460992696,0.5069393718042366,0.0,0.2,0.34616104868913805,0.22695035460992696,1.0,1.0
